periodo,ars,aces,localizacao_geografica,utentes_inscritos_csp,total_utentes_com_mdf_atribuido,total_utentes_com_mdf_atribuido0,total_utentes_sem_mdf_atribuido,total_utentes_sem_mdf_atribuido0,total_utentes_sem_mdf_atribuido_por_opcao,total_utentes_sem_mdf_atribuido_por_opcao0,taxa_de_utilizacao_consultas_medicas_1_ano_todos_os_utentes,taxa_de_utilizacao_consultas_medicas_1_ano_nos_utentes_sem_mdf
2022-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",370255,250295,67.6,118920,32.12,1040,0.28,57.1229,45.4397
2022-01,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",160264,156563,97.69,3642,2.27,59,0.04,74.566,68.9087
2022-01,Norte,ACES Gondomar,"41.1738444, -8.5612238",167841,162035,96.54,5732,3.42,74,0.04,75.3457,65.9717
2022-01,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",105715,99801,94.41,5670,5.36,244,0.23,73.5827,65.3365
2022-01,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",119227,108969,91.4,10188,8.55,70,0.06,71.0798,58.5057
2022-02,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",392139,371119,94.64,19150,4.88,1870,0.48,71.4892,43.0277
2022-02,Centro,ACES Dão Lafões,"40.6565861, -7.9124712",274685,262716,95.64,11577,4.21,392,0.14,73.2809,38.439
2022-02,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",277809,255469,91.96,21559,7.76,781,0.28,72.0893,50.974
2022-02,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",229657,161055,70.13,68381,29.78,221,0.1,61.2895,44.9001
2022-02,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",240294,185321,77.12,54341,22.61,632,0.26,64.5784,45.2721
2022-02,Lisboa e Vale do Tejo,ACES Estuário do Tejo,"38.9528113, -8.9911154",238340,167862,70.43,69867,29.31,611,0.26,62.7029,43.6506
2022-02,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",273777,233035,85.12,35438,12.94,5304,1.94,57.3175,30.4794
2022-02,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",90607,87018,96.04,3373,3.72,216,0.24,74.5037,60.3094
2022-02,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155289,153417,98.79,1859,1.2,13,0.01,76.0065,77.5107
2022-02,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",178362,174180,97.66,3957,2.22,225,0.13,68.874,13.1163
2022-02,Norte,ACES Vale do Sousa Norte,"41.2793583, -8.2787457",161849,161679,99.89,165,0.1,5,0.0,78.0989,32.3529
2022-03,Alentejo,ACES Alentejo Central,"38.8442031, -7.5826619",168158,156164,92.87,10122,6.02,1872,1.11,76.5839,64.583
2022-03,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",276979,242995,87.73,33617,12.14,367,0.13,58.2227,26.2185
2022-03,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31390,26828,85.47,4354,13.87,208,0.66,80.086,77.8338
2022-03,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",201254,168647,83.8,30641,15.23,1966,0.98,73.3362,60.2442
2022-03,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",371204,248730,67.01,121465,32.72,1009,0.27,57.472,45.6588
2022-03,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",160748,159176,99.02,1516,0.94,56,0.03,75.3096,62.7438
2022-03,Norte,ACES Braga,"41.5518714, -8.4126362",205071,200584,97.81,4487,2.19,0,0.0,74.6658,58.4893
2022-03,Norte,ACES Gaia,"41.1278433, -8.580396",161529,158922,98.39,2452,1.52,155,0.1,71.142,51.9755
2022-04,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",103392,89041,86.12,13777,13.33,574,0.56,62.3607,40.3038
2022-04,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",277428,243718,87.85,33339,12.02,371,0.13,58.2739,26.3334
2022-04,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",392478,363239,92.55,27376,6.98,1863,0.47,71.8147,52.9532
2022-04,Centro,ACES Guarda,"40.5353285, -7.2724426",150266,131299,87.38,17781,11.83,1186,0.79,72.3178,52.5861
2022-04,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31436,26868,85.47,4363,13.88,205,0.65,80.1756,78.0867
2022-04,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",249502,195650,78.42,53548,21.46,304,0.12,59.7374,38.7655
2022-04,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155306,153475,98.82,1818,1.17,13,0.01,76.4838,79.0279
2022-04,Norte,ACES Maia / Valongo,"41.2333945, -8.6187474",221612,215139,97.08,6406,2.89,67,0.03,73.3823,50.6566
2022-04,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",154377,152797,98.98,1547,1.0,33,0.02,71.6551,33.2911
2022-05,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",401377,366597,91.33,32394,8.07,2386,0.59,71.4622,50.3754
2022-05,Lisboa e Vale do Tejo,ACES Estuário do Tejo,"38.9528113, -8.9911154",238483,159902,67.05,77983,32.7,598,0.25,62.6188,44.666
2022-05,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",201824,163823,81.17,36042,17.86,1959,0.97,73.1726,60.0725
2022-05,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",214411,150628,70.25,63284,29.52,499,0.23,63.718,46.0167
2022-05,Norte,ACES Alto Ave,"41.4417064, -8.1722408",272734,271045,99.38,1606,0.59,83,0.03,77.8412,61.2973
2022-05,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",105511,102052,96.72,3231,3.06,228,0.22,74.94,54.4248
2022-06,Centro,ACES Guarda,"40.5353285, -7.2724426",150196,124491,82.89,24497,16.31,1208,0.8,72.2579,52.4076
2022-06,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",131697,121768,92.46,9191,6.98,738,0.56,74.4018,56.5718
2022-06,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",278293,236204,84.88,41342,14.86,747,0.27,72.8243,60.3963
2022-06,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",228279,180224,78.95,44421,19.46,3634,1.59,55.0651,22.4259
2022-06,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",249562,192196,77.01,57075,22.87,291,0.12,59.0697,40.1281
2022-06,Norte,ACES Aveiro Norte,"40.8472225, -8.4656674",119526,115253,96.43,4234,3.54,39,0.03,76.0073,69.6934
2022-06,Norte,ACES Gaia,"41.1278433, -8.580396",162037,155891,96.21,5833,3.6,313,0.19,72.3319,54.6623
2022-06,Norte,ACES Gerês / Cabreira,"41.6298661, -8.3596897",107115,105599,98.58,1506,1.41,10,0.01,80.309,70.9402
2022-06,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",179144,173580,96.89,5343,2.98,221,0.12,69.8411,42.1204
2022-06,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",154751,150967,97.55,3751,2.42,33,0.02,72.5314,55.074
2022-07,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",393045,352821,89.77,38349,9.76,1875,0.48,72.1467,52.3032
2022-07,Centro,ACES Guarda,"40.5353285, -7.2724426",149247,124810,83.63,23207,15.55,1230,0.82,72.2579,52.4076
2022-07,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",131631,118932,90.35,11956,9.08,743,0.56,74.4018,56.5718
2022-07,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",278297,233193,83.79,44347,15.94,757,0.27,72.8243,60.3963
2022-07,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",249625,195652,78.38,53681,21.5,292,0.12,59.0697,40.1281
2022-07,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",214670,146135,68.07,68039,31.69,496,0.23,63.7641,46.5064
2022-07,Norte,ACES Alto Minho,"41.7056054, -8.8252713",249525,243175,97.46,6304,2.53,46,0.02,77.7754,75.665
2022-07,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155434,152076,97.84,3346,2.15,12,0.01,76.7251,78.1342
2022-07,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",154776,149520,96.6,5220,3.37,36,0.02,72.5314,55.074
2022-08,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",187311,137999,73.67,48190,25.73,1122,0.6,56.2507,29.0543
2022-08,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",393649,367401,93.33,24373,6.19,1875,0.48,72.0411,57.4135
2022-08,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31529,25040,79.42,6289,19.95,200,0.63,80.5641,77.7974
2022-08,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",228279,187805,82.27,36626,16.04,3848,1.69,54.7662,21.7422
2022-08,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",308828,241744,78.28,66052,21.39,1032,0.33,50.7163,29.9016
2022-08,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",214958,151539,70.5,62921,29.27,498,0.23,63.5324,46.4697
2022-08,Norte,ACES Alto Ave,"41.4417064, -8.1722408",272579,265595,97.44,6896,2.53,88,0.03,78.1221,36.3173
2022-08,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",90604,87365,96.43,3008,3.32,231,0.25,75.5901,59.4336
2022-08,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",124927,121304,97.1,3567,2.86,56,0.04,78.0998,69.0552
2022-08,Norte,ACES Gerês / Cabreira,"41.6298661, -8.3596897",107373,107254,99.89,107,0.1,12,0.01,79.8533,71.688
2022-08,Norte,ACES Santo Tirso / Trofa,"41.3469246, -8.4822648",115735,114663,99.07,1032,0.89,40,0.03,75.6315,15.6017
2022-09,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",187661,137973,73.52,48569,25.88,1119,0.6,55.9199,27.9579
2022-09,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",131769,119822,90.93,11200,8.5,747,0.57,74.1487,59.1929
2022-09,Lisboa e Vale do Tejo,ACES Almada / Seixal,"38.6678522, -9.1875777",365348,310935,85.11,52915,14.48,1498,0.41,63.1757,29.1695
2022-09,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",179673,122229,68.03,56916,31.68,528,0.29,56.2639,42.6868
2022-09,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",377569,283828,75.17,93525,24.77,216,0.06,56.9072,33.523
2022-09,Norte,ACES Alto Ave,"41.4417064, -8.1722408",273005,267915,98.14,5002,1.83,88,0.03,78.2027,65.6711
2022-09,Norte,ACES Alto Minho,"41.7056054, -8.8252713",249826,243508,97.47,6279,2.51,39,0.02,77.7534,74.8733
2022-09,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",124914,117816,94.32,7042,5.64,56,0.04,77.8776,72.4148
2022-09,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",161390,158221,98.04,3107,1.93,62,0.04,77.0087,59.9874
2022-10,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",105287,89201,84.72,15531,14.75,555,0.53,60.9211,39.756
2022-10,Alentejo,ACES Baixo Alentejo,"38.0153039, -7.8627308",124240,106382,85.63,17410,14.01,448,0.36,73.1013,63.4002
2022-10,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",115649,94387,81.62,21049,18.2,213,0.18,71.6366,69.3194
2022-10,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",279928,247893,88.56,31592,11.29,443,0.16,58.7184,33.5841
2022-10,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",243683,185402,76.08,57559,23.62,722,0.3,63.8083,48.9914
2022-10,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",182912,140252,76.68,42466,23.22,194,0.11,70.7749,57.28
2022-10,Norte,ACES Alto Minho,"41.7056054, -8.8252713",250064,243624,97.42,6403,2.56,37,0.01,77.8295,74.2584
2022-10,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155529,152071,97.78,3446,2.22,12,0.01,76.4038,67.9005
2022-10,Norte,ACES Santo Tirso / Trofa,"41.3469246, -8.4822648",115428,114684,99.36,698,0.6,46,0.04,76.301,9.08096
2022-11,Alentejo,ACES Baixo Alentejo,"38.0153039, -7.8627308",124129,102446,82.53,21234,17.11,449,0.36,73.1035,64.0577
2022-11,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",394430,358089,90.79,34438,8.73,1903,0.48,72.1297,52.2249
2022-11,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",88043,80773,91.74,7119,8.09,151,0.17,73.6524,68.5144
2022-11,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31401,26921,85.73,4382,13.95,98,0.31,81.0324,78.0259
2022-11,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",180434,122316,67.79,57605,31.93,513,0.28,55.6081,41.9044
2022-11,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",250824,207163,82.59,43507,17.35,154,0.06,57.6411,37.9684
2022-11,Norte,ACES Alto Ave,"41.4417064, -8.1722408",273271,266236,97.43,6948,2.54,87,0.03,78.3941,70.8624
2022-11,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",124957,114959,92.0,9943,7.96,55,0.04,77.7596,70.4851
2022-11,Norte,ACES Aveiro Norte,"40.8472225, -8.4656674",119189,119157,99.97,9,0.01,23,0.02,76.9902,46.875
2022-11,Norte,ACES Baixo Tâmega,"41.2719719, -8.0791631",162888,159514,97.93,3248,1.99,126,0.08,77.5632,70.3616
2022-11,Norte,ACES Vale do Sousa Sul,"41.1548155, -8.2163769",175661,166943,95.04,8707,4.96,11,0.01,78.7099,75.889
2022-12,Norte,ACES Matosinhos,"41.1918541, -8.6590693",175984,171482,97.44,4355,2.47,147,0.08,73.6834,56.6056
2022-12,Norte,ACES Gaia,"41.1278433, -8.580396",163171,161481,98.96,1512,0.93,178,0.11,72.7586,60.8876
2022-12,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",87877,79265,90.2,8460,9.63,152,0.17,72.6023,72.5058
2022-12,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31421,26884,85.56,4467,14.22,70,0.22,80.7231,53.2217
2022-12,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",132059,120060,90.91,11261,8.53,738,0.56,73.5906,61.8316
2022-12,Centro,ACES Dão Lafões,"40.6565861, -7.9124712",276570,260537,94.2,15654,5.66,379,0.14,71.8498,57.2539
2022-12,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",229481,181641,79.15,43774,19.08,4066,1.77,54.4773,24.7013
2022-12,Lisboa e Vale do Tejo,ACES Estuário do Tejo,"38.9528113, -8.9911154",238890,144785,60.61,93518,39.15,587,0.25,59.4634,43.3864
2022-12,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",309062,223953,72.46,84099,27.21,1010,0.33,49.9568,33.5545
2022-12,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",377673,279770,74.08,97670,25.86,233,0.06,56.2955,34.3251
2023-01,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",161267,157938,97.94,3267,2.03,62,0.04,76.7712,66.3161
2023-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",124851,117227,93.89,7571,6.06,53,0.04,76.2883,68.8114
2023-01,Norte,ACES Vale do Sousa Norte,"41.2793583, -8.2787457",161272,157828,97.86,3442,2.13,2,0.0,79.6306,74.4483
2023-01,Norte,ACES Santo Tirso / Trofa,"41.3469246, -8.4822648",115876,114901,99.16,912,0.79,63,0.05,76.1366,12.3793
2023-01,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",90839,90014,99.09,609,0.67,216,0.24,75.1481,51.9713
2023-01,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",184813,180899,97.88,3846,2.08,68,0.04,74.2491,44.047
2023-01,Norte,ACES Gondomar,"41.1738444, -8.5612238",167651,165759,98.87,1829,1.09,63,0.04,76.3422,65.9259
2023-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31387,26814,85.43,4572,14.57,1,0.0,79.928,46.8401
2023-01,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",404273,355904,88.04,46019,11.38,2350,0.58,70.7576,54.3967
2023-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",279812,238940,85.39,40163,14.35,709,0.25,70.3872,56.7259
2023-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",378377,269733,71.29,108319,28.63,325,0.09,54.8985,32.9019
2023-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",376995,252282,66.92,123655,32.8,1058,0.28,56.2976,45.4559
2023-01,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",244633,181371,74.14,62515,25.55,747,0.31,62.4074,44.5737
2023-01,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",105451,87360,82.84,17529,16.62,562,0.53,59.5518,40.2631
2023-01,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",116025,95884,82.64,19927,17.17,214,0.18,71.0058,68.2804
2023-02,Norte,ACES Baixo Tâmega,"41.2719719, -8.0791631",162679,162268,99.75,285,0.18,126,0.08,76.9686,25.3659
2023-02,Norte,ACES Vale do Sousa Norte,"41.2793583, -8.2787457",161240,159436,98.88,1802,1.12,2,0.0,79.7096,75.3189
2023-02,Norte,ACES Matosinhos,"41.1918541, -8.6590693",176134,171682,97.47,4304,2.44,148,0.08,72.8121,28.1124
2023-02,Norte,ACES Douro Sul,"41.0953745, -7.8123805",68695,67226,97.86,1452,2.11,17,0.02,78.2182,69.1207
2023-02,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",87950,79470,90.36,8332,9.47,148,0.17,71.6938,68.9159
2023-02,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31398,26750,85.2,4648,14.8,0,0.0,79.5815,54.0116
2023-02,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",229751,181385,78.95,44308,19.29,4058,1.77,53.9162,17.4397
2023-02,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",232246,140891,60.66,91116,39.23,239,0.1,57.6741,38.8077
2023-02,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",250875,203038,80.93,47683,19.01,154,0.06,55.2407,38.7744
2023-02,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",377535,267470,70.85,109714,29.06,351,0.09,54.7578,33.8667
2023-02,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",225309,168957,74.99,55847,24.79,505,0.22,69.4492,60.0291
2023-02,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",203307,153869,75.68,47459,23.34,1979,0.97,70.2283,59.4736
2023-03,Norte,ACES Braga,"41.5518714, -8.4126362",208021,203414,97.79,2833,1.36,1774,0.85,73.9817,65.2061
2023-03,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",124758,120086,96.26,4619,3.7,53,0.04,76.0823,68.0796
2023-03,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",180684,172899,95.69,7589,4.2,196,0.11,68.6687,42.8443
2023-03,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",121496,113905,93.75,7530,6.2,61,0.05,70.7116,52.2593
2023-03,Norte,ACES Santo Tirso / Trofa,"41.3469246, -8.4822648",115919,114862,99.09,991,0.85,66,0.06,76.3128,14.4254
2023-03,Norte,ACES Gondomar,"41.1738444, -8.5612238",168169,162731,96.77,5384,3.2,54,0.03,76.5121,73.3765
2023-03,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",394862,351439,89.0,41479,10.5,1944,0.49,71.1488,53.4146
2023-03,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",280435,236252,84.24,43527,15.52,656,0.23,70.1524,57.317
2023-03,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",181542,117897,64.94,63136,34.78,509,0.28,53.8492,40.9443
2023-03,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",251132,205511,81.83,45478,18.11,143,0.06,55.2252,38.2314
2023-03,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",378191,252041,66.64,125077,33.07,1073,0.28,56.2409,44.0352
2023-03,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",225595,167269,74.15,57829,25.63,497,0.22,69.3773,60.167
2023-04,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155200,148353,95.59,6835,4.4,12,0.01,75.451,70.8632
2023-04,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",121915,116233,95.34,5622,4.61,60,0.05,70.5368,57.7086
2023-04,Norte,ACES Alto Ave,"41.4417064, -8.1722408",271246,256814,94.68,14373,5.3,59,0.02,78.3071,72.8659
2023-04,Norte,ACES Gondomar,"41.1738444, -8.5612238",168147,163873,97.46,4219,2.51,55,0.03,76.5271,73.6781
2023-04,Norte,ACES Nordeste,"41.8069684, -6.7587977",131384,124873,95.04,5652,4.3,859,0.65,73.7731,49.8848
2023-04,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",181758,117101,64.43,64157,35.3,500,0.28,53.5921,40.438
2023-04,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",233030,136279,58.48,96510,41.42,241,0.1,57.2437,39.9593
2023-04,Lisboa e Vale do Tejo,ACES Estuário do Tejo,"38.9528113, -8.9911154",239107,132241,55.31,106286,44.45,580,0.24,56.7783,39.0732
2023-04,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",203752,152935,75.06,48824,23.96,1993,0.98,69.7721,58.5287
2023-05,Norte,ACES Alto Minho,"41.7056054, -8.8252713",251198,243813,97.06,7344,2.92,41,0.02,76.8093,68.0889
2023-05,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",181325,173317,95.58,7812,4.31,196,0.11,68.5725,39.8326
2023-05,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",122193,118059,96.62,4077,3.34,57,0.05,70.5671,52.806
2023-05,Norte,ACES Alto Ave,"41.4417064, -8.1722408",270722,256098,94.6,14561,5.38,63,0.02,78.5313,72.1633
2023-05,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",396021,348959,88.12,45112,11.39,1950,0.49,70.8144,54.7509
2023-05,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",281565,215239,76.44,65669,23.32,657,0.23,69.6837,59.5694
2023-05,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",184905,130181,70.4,54548,29.5,176,0.1,69.0062,55.2555
2023-05,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",230226,182095,79.09,43996,19.11,4135,1.8,53.8187,18.7028
2023-05,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",378745,260351,68.74,118065,31.17,329,0.09,54.0313,34.0364
2023-05,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",190614,129144,67.75,60417,31.7,1053,0.55,54.709,29.9409
2023-06,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",161486,159989,99.07,1435,0.89,62,0.04,76.8618,57.5636
2023-06,Norte,ACES Vale do Sousa Norte,"41.2793583, -8.2787457",161813,161804,99.99,0,0.0,9,0.01,79.4718,11.1111
2023-06,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",155371,153514,98.8,1783,1.15,74,0.05,74.8803,65.3139
2023-06,Norte,ACES Douro Sul,"41.0953745, -7.8123805",68721,68443,99.6,278,0.4,0,0.0,78.1477,50.1805
2023-06,Norte,ACES Gondomar,"41.1738444, -8.5612238",168212,167991,99.87,166,0.1,55,0.03,76.7094,18.0556
2023-06,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",252798,218769,86.54,33894,13.41,135,0.05,56.2406,31.464
2023-06,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",380391,256319,67.38,123024,32.34,1048,0.28,55.7926,44.0825
2023-06,Lisboa e Vale do Tejo,ACES Almada / Seixal,"38.6678522, -9.1875777",371734,301006,80.97,69221,18.62,1507,0.41,61.7332,34.7738
2023-06,Alentejo,ACES Alentejo Central,"38.8442031, -7.5826619",168504,148154,87.92,19721,11.7,629,0.37,75.1585,65.2627
2023-07,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155430,153512,98.77,1912,1.23,6,0.0,75.6707,67.6747
2023-07,Norte,ACES Braga,"41.5518714, -8.4126362",210342,208867,99.3,1131,0.54,344,0.16,73.3207,10.2633
2023-07,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",76117,65582,86.16,10203,13.4,332,0.44,68.6727,47.1481
2023-07,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",232676,144936,62.29,87510,37.61,230,0.1,57.2794,39.1156
2023-07,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",219133,142194,64.89,76508,34.91,431,0.2,58.6623,43.1814
2023-07,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",378131,249313,65.93,127886,33.82,932,0.25,56.1417,39.2233
2023-07,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",106456,85475,80.29,20296,19.07,685,0.64,59.4997,41.59
2023-08,Norte,ACES Aveiro Norte,"40.8472225, -8.4656674",120170,120152,99.99,2,0.0,16,0.01,77.2963,50.0
2023-08,Norte,ACES Braga,"41.5518714, -8.4126362",210731,208850,99.11,1535,0.73,346,0.16,73.3281,14.3614
2023-08,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",125458,125178,99.78,232,0.18,48,0.04,76.3339,4.64286
2023-08,Norte,ACES Vale do Sousa Norte,"41.2793583, -8.2787457",161952,161942,99.99,0,0.0,10,0.01,79.2648,30.0
2023-08,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",122634,120685,98.41,1898,1.55,51,0.04,71.1573,16.7778
2023-08,Norte,ACES Alto Ave,"41.4417064, -8.1722408",271869,260452,95.8,11367,4.18,50,0.02,78.3719,76.9204
2023-08,Norte,ACES Nordeste,"41.8069684, -6.7587977",130730,122983,94.07,7112,5.44,635,0.49,74.8948,54.3565
2023-08,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",76350,66411,86.98,9605,12.58,334,0.44,68.3969,52.2185
2023-08,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",400416,363702,90.83,35517,8.87,1197,0.3,71.0336,44.7949
2023-08,Centro,ACES Dão Lafões,"40.6565861, -7.9124712",278733,262853,94.3,15623,5.61,257,0.09,71.5456,54.3829
2023-08,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",377855,267099,70.69,110484,29.24,272,0.07,54.057,28.8752
