periodo,regiao,instituicao,localizacao_geografica,medicos_s_internos,medicos_internos,enfermeiros,tss,farmaceuticos,farmaceuticos_residentes,tdt,at,ao,tas,ao0,ts,informaticos,outros,total_geral
2022-09,Região de Saúde do Centro,Hospital Doutor Francisco Zagalo - Ovar,"40.8571967, -8.6318023",24.0,,65.0,,2.0,,18.0,30.0,52.0,,,14.0,4.0,6.0,215
2022-09,Região de Saúde Norte,"Hospital Santa Maria Maior, E.P.E.","41.5324234, -8.6171561",79.0,38.0,236.0,2.0,3.0,,42.0,57.0,168.0,,,12.0,4.0,6.0,647
2022-09,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.","38.7582532, -9.1502867",,,,,9.0,,2.0,63.0,6.0,,,229.0,,31.0,340
2022-09,Serviços Centrais,"Instituto Nacional de Saúde Dr. Ricardo Jorge, I.P.","38.7643827, -9.1663422",7.0,,4.0,59.0,29.0,,101.0,82.0,62.0,,,153.0,7.0,77.0,581
2022-09,Região de Saúde LVT,"Instituto Português Oncologia Francisco Gentil - Lisboa, E.P.E.","38.7396768, -9.1634516",263.0,102.0,574.0,11.0,19.0,,211.0,258.0,432.0,,,97.0,10.0,35.0,2012
2022-10,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E.","37.0238973, -7.9281554",481.0,335.0,1829.0,4.0,34.0,,387.0,536.0,1196.0,,,136.0,21.0,40.0,4999
2022-10,Região de Saúde do Centro,"Instituto Português Oncologia Francisco Gentil - Coimbra, E.P.E.","40.2162514, -8.4103814",163.0,51.0,292.0,16.0,12.0,,104.0,111.0,268.0,,,32.0,5.0,10.0,1064
2022-10,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",597.0,356.0,1526.0,11.0,29.0,,365.0,427.0,1141.0,,,82.0,11.0,39.0,4584
2022-10,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.","38.7500861, -9.1616116",878.0,589.0,2040.0,25.0,48.0,,529.0,611.0,1556.0,,,183.0,23.0,68.0,6550
2022-10,Região de Saúde LVT,"Instituto Português Oncologia Francisco Gentil - Lisboa, E.P.E.","38.7396768, -9.1634516",262.0,101.0,603.0,11.0,19.0,,207.0,258.0,429.0,,,98.0,10.0,34.0,2032
2022-10,Região de Saúde Norte,"Administração Regional de Saúde do Norte, I.P.","41.157454, -8.604431",2178.0,709.0,3368.0,137.0,4.0,,253.0,2262.0,772.0,,,479.0,27.0,35.0,10224
2022-10,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, E.P.E.","41.1472498, -8.6172617",829.0,441.0,1633.0,29.0,36.0,,320.0,413.0,994.0,,,106.0,17.0,34.0,4852
2022-10,Região de Saúde Norte,"Hospital Santa Maria Maior, E.P.E.","41.5324234, -8.6171561",79.0,38.0,236.0,2.0,3.0,,42.0,56.0,166.0,,,12.0,4.0,6.0,644
2022-10,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",205.0,110.0,731.0,13.0,9.0,,141.0,272.0,444.0,,,60.0,14.0,11.0,2010
2022-10,Serviços Centrais,"Instituto Português do Sangue e da Transplantação, I.P.","38.7567758, -9.1505021",26.0,,94.0,9.0,9.0,,128.0,85.0,81.0,,,49.0,8.0,6.0,495
2022-11,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, E.P.E.","40.2191523, -8.4098211",1061.0,595.0,3273.0,46.0,58.0,,537.0,713.0,1932.0,,,160.0,25.0,57.0,8457
2022-11,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, E.P.E.","40.516364, -8.0827433",384.0,215.0,1052.0,5.0,17.0,,192.0,240.0,614.0,,,39.0,8.0,22.0,2788
2022-11,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",9.0,,42.0,,1.0,,14.0,23.0,31.0,,,8.0,1.0,4.0,133
2022-11,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, E.P.E.","40.117897, -8.8586755",90.0,61.0,264.0,1.0,6.0,,65.0,64.0,172.0,,,16.0,2.0,13.0,754
2022-11,Região de Saúde do Centro,"Unidade Local de Saúde Castelo Branco, E.P.E.","39.8212263, -7.4981271",140.0,63.0,547.0,8.0,9.0,,106.0,186.0,347.0,,,35.0,10.0,9.0,1460
2022-11,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, E.P.E.","39.478072, -8.5404429",178.0,98.0,843.0,9.0,16.0,,190.0,183.0,629.0,,,49.0,11.0,24.0,2230
2022-11,Região de Saúde LVT,"Hospital Distrital de Santarém, E.P.E.","39.2410946, -8.6937515",177.0,103.0,642.0,4.0,9.0,,132.0,148.0,482.0,,,32.0,7.0,18.0,1754
2022-11,Região de Saúde Norte,"Centro Hospitalar de Entre o Douro e Vouga, E.P.E.","40.9293884, -8.5458794",343.0,161.0,787.0,3.0,14.0,,143.0,184.0,722.0,,,38.0,10.0,22.0,2427
2022-11,Região de Saúde Norte,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.","41.1094138, -8.5972617",662.0,318.0,1473.0,17.0,18.0,,262.0,320.0,1021.0,,,69.0,15.0,30.0,4205
2022-11,Região de Saúde Norte,"Hospital de Braga, E.P.E.","41.567832, -8.398936",552.0,278.0,1164.0,,18.0,,180.0,271.0,859.0,,,97.0,5.0,10.0,3434
2022-11,Região de Saúde Norte,"Hospital de Magalhães Lemos, E.P.E.","41.1764649, -8.6649823",38.0,24.0,179.0,11.0,3.0,,9.0,31.0,154.0,,,16.0,2.0,7.0,474
2022-11,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",205.0,111.0,730.0,13.0,9.0,,142.0,272.0,443.0,,,60.0,14.0,11.0,2010
2022-11,Serviços Centrais,Inspeção-Geral das Atividades em Saúde,"41.1764649, -8.6649823",,,,,,,,15.0,2.0,,,8.0,1.0,46.0,72
2022-11,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.","38.7313954, -9.1447467",25.0,,189.0,,,,,91.0,8.0,,,97.0,10.0,958.0,1378
2022-11,Serviços Centrais,"Instituto Nacional de Saúde Dr. Ricardo Jorge, I.P.","38.7643827, -9.1663422",7.0,,4.0,59.0,29.0,,101.0,82.0,62.0,,,151.0,7.0,76.0,578
2022-11,Serviços Centrais,Secretaria Geral do Ministério da Saúde,"38.7362218, -9.1463126",,,,,,,,14.0,12.0,,,17.0,1.0,8.0,52
2022-12,Serviços Centrais,Ação Governativa,"38.7362218, -9.1463126",,,,,,,,7.0,6.0,,,,1.0,25.0,39
2022-12,Região de Saúde Norte,"Administração Regional de Saúde do Norte, I.P.","41.157454, -8.604431",2143.0,699.0,3362.0,135.0,4.0,,253.0,2270.0,768.0,,,479.0,28.0,36.0,10177
2022-12,Região de Saúde LVT,"Centro Hospitalar de Setúbal, E.P.E.","38.5283754, -8.8818638",272.0,141.0,873.0,3.0,10.0,,169.0,225.0,741.0,,,44.0,7.0,24.0,2509
2022-12,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, E.P.E.","40.2191523, -8.4098211",1058.0,591.0,3271.0,45.0,59.0,,534.0,714.0,1935.0,,,160.0,25.0,57.0,8449
2022-12,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, E.P.E.","40.2804158, -7.4922407",121.0,85.0,468.0,,11.0,,106.0,164.0,347.0,,,60.0,8.0,9.0,1379
2022-12,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.","38.7500861, -9.1616116",877.0,584.0,2042.0,25.0,47.0,,527.0,613.0,1548.0,,,183.0,23.0,69.0,6538
2022-12,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro - Rovisco Pais,"40.297919, -8.7707806",14.0,19.0,74.0,,3.0,,29.0,20.0,86.0,,,14.0,2.0,2.0,263
2022-12,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",9.0,,42.0,,1.0,,14.0,23.0,31.0,,,8.0,1.0,4.0,133
2022-12,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, E.P.E.","38.7422257, -9.2264834",434.0,255.0,1149.0,44.0,,,275.0,299.0,816.0,,,64.0,9.0,35.0,3380
2022-12,Região de Saúde LVT,Instituto de Oftalmologia Gama Pinto,"38.7218793, -9.144249",28.0,4.0,25.0,,1.0,,12.0,24.0,8.0,,,6.0,1.0,9.0,118
2022-12,Região de Saúde do Alentejo,"Unidade Local de Saúde Baixo Alentejo, E.P.E.","38.014123, -7.8721227",136.0,66.0,630.0,21.0,8.0,,141.0,257.0,448.0,,,51.0,12.0,20.0,1790
2022-12,Região de Saúde do Alentejo,"Unidade Local de Saúde Litoral Alentejano, E.P.E.","38.0162314, -8.6956768",94.0,50.0,409.0,3.0,3.0,,94.0,169.0,256.0,,,34.0,5.0,10.0,1127
2023-01,Região de Saúde LVT,"Administração Regional de Saúde de Lisboa e Vale do Tejo, I.P.","38.748879, -9.139606",1985.0,917.0,2748.0,164.0,7.0,2.0,338.0,2182.0,641.0,,,378.0,28.0,37.0,9427
2023-01,Região de Saúde Norte,"Administração Regional de Saúde do Norte, I.P.","41.157454, -8.604431",2129.0,867.0,3359.0,135.0,4.0,,253.0,2264.0,767.0,,,478.0,28.0,35.0,10319
2023-01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",611.0,413.0,1512.0,11.0,35.0,,363.0,421.0,1126.0,,,76.0,11.0,39.0,4618
2023-01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.","41.3828711, -8.7589945",129.0,40.0,308.0,1.0,6.0,,50.0,81.0,190.0,,,31.0,6.0,7.0,849
2023-01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, E.P.E.","41.2494561, -8.264901",363.0,191.0,891.0,5.0,7.0,,178.0,244.0,689.0,,,64.0,10.0,17.0,2659
2023-01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E.","37.0238973, -7.9281554",477.0,378.0,1812.0,4.0,34.0,3.0,389.0,538.0,1200.0,,,136.0,21.0,40.0,5032
2023-01,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",9.0,,42.0,,1.0,,14.0,23.0,31.0,,,9.0,1.0,4.0,134
2023-01,Região de Saúde Norte,"Hospital da Senhora da Oliveira - Guimarães, E.P.E.","41.4387173, -8.3086907",329.0,188.0,842.0,4.0,13.0,,131.0,149.0,433.0,,,53.0,7.0,17.0,2166
2023-01,Região de Saúde Norte,"Hospital de Braga, E.P.E.","41.567832, -8.398936",557.0,327.0,1210.0,,18.0,3.0,179.0,273.0,887.0,,,97.0,5.0,10.0,3566
2023-01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, E.P.E.",,219.0,107.0,469.0,2.0,5.0,,112.0,133.0,331.0,,,62.0,2.0,7.0,1449
2023-01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, E.P.E.","40.117897, -8.8586755",91.0,62.0,274.0,1.0,6.0,,66.0,64.0,173.0,,,16.0,2.0,14.0,769
2023-01,Região de Saúde LVT,"Hospital Garcia de Orta, E.P.E.","38.6658713, -9.1822554",437.0,250.0,1064.0,3.0,13.0,3.0,242.0,254.0,674.0,,,69.0,9.0,33.0,3051
2023-01,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.","38.7582532, -9.1502867",,,,,9.0,,2.0,66.0,5.0,,,228.0,,31.0,341
2023-02,Região de Saúde do Algarve,"Administração Regional de Saúde do Algarve, I.P.",,302.0,82.0,538.0,31.0,3.0,,148.0,423.0,183.0,,,165.0,12.0,11.0,1898
2023-02,Região de Saúde LVT,"Centro Hospitalar de Setúbal, E.P.E.","38.5283754, -8.8818638",270.0,160.0,865.0,3.0,10.0,1.0,167.0,228.0,734.0,,,46.0,7.0,25.0,2516
2023-02,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, E.P.E.","41.3423984, -8.4802503",195.0,71.0,467.0,4.0,8.0,,83.0,109.0,295.0,,,15.0,3.0,17.0,1267
2023-02,Região de Saúde LVT,"Centro Hospitalar do Oeste, E.P.E.","39.4054629, -9.1258493",159.0,100.0,670.0,4.0,11.0,,150.0,223.0,471.0,,,33.0,8.0,21.0,1850
2023-02,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, E.P.E.","40.2191523, -8.4098211",1057.0,705.0,3272.0,45.0,59.0,7.0,535.0,714.0,1930.0,,,162.0,25.0,57.0,8568
2023-02,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, E.P.E.","41.3828711, -8.7589945",133.0,40.0,308.0,1.0,6.0,1.0,50.0,80.0,191.0,,,32.0,6.0,7.0,855
2023-02,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,"38.7569771, -9.1460705",52.0,40.0,161.0,35.0,6.0,,36.0,51.0,145.0,,,35.0,5.0,15.0,581
2023-02,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, E.P.E.","40.516364, -8.0827433",383.0,245.0,1047.0,5.0,17.0,4.0,194.0,238.0,615.0,,,39.0,8.0,22.0,2817
2023-02,Região de Saúde Norte,"Hospital de Braga, E.P.E.","41.567832, -8.398936",561.0,326.0,1222.0,,18.0,3.0,184.0,278.0,899.0,,,99.0,5.0,10.0,3605
2023-02,Região de Saúde LVT,"Hospital de Loures, E.P.E.","41.1764649, -8.6649823",295.0,178.0,515.0,7.0,9.0,,103.0,245.0,431.0,,,66.0,4.0,35.0,1888
2023-02,Região de Saúde do Centro,Hospital Doutor Francisco Zagalo - Ovar,"40.8571967, -8.6318023",23.0,,64.0,,2.0,,17.0,30.0,51.0,,,13.0,4.0,6.0,210
2023-02,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, E.P.E.","38.7422257, -9.2264834",439.0,291.0,1150.0,44.0,,1.0,278.0,302.0,822.0,,,67.0,9.0,35.0,3438
2023-02,Serviços Centrais,Inspeção-Geral das Atividades em Saúde,,,,,,,,,14.0,3.0,,,7.0,1.0,45.0,70
2023-03,Região de Saúde do Centro,"Administração Regional de Saúde do Centro, I.P.","40.203782, -8.419176",1009.0,448.0,1420.0,60.0,9.0,,148.0,1053.0,309.0,,,219.0,17.0,20.0,4712
2023-03,Região de Saúde LVT,"Centro Hospitalar Barreiro Montijo, E.P.E.","38.6554005, -9.0592392",180.0,125.0,715.0,3.0,10.0,2.0,169.0,172.0,513.0,,,32.0,7.0,26.0,1954
2023-03,Região de Saúde Norte,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",354.0,234.0,1177.0,12.0,15.0,1.0,233.0,262.0,734.0,,,56.0,17.0,9.0,3104
2023-03,Região de Saúde Norte,"Centro Hospitalar de Vila Nova de Gaia/Espinho, E.P.E.","41.1094138, -8.5972617",668.0,376.0,1502.0,17.0,22.0,4.0,266.0,329.0,1041.0,,,68.0,16.0,30.0,4339
2023-03,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, E.P.E.","41.3423984, -8.4802503",194.0,71.0,462.0,4.0,8.0,,83.0,108.0,291.0,,,14.0,3.0,17.0,1255
2023-03,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Central, E.P.E.","38.7500861, -9.1616116",1122.0,626.0,2697.0,24.0,50.0,5.0,686.0,761.0,2026.0,,,137.0,25.0,64.0,8223
2023-03,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E.","38.7166948, -9.1371248",471.0,375.0,1819.0,4.0,34.0,5.0,388.0,540.0,1199.0,,,137.0,21.0,40.0,5033
2023-03,Região de Saúde LVT,"Hospital de Vila Franca de Xira, E.P.E.",,218.0,105.0,471.0,2.0,5.0,1.0,114.0,132.0,332.0,,,63.0,2.0,7.0,1452
2023-03,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, E.P.E.","40.117897, -8.8586755",93.0,61.0,268.0,,6.0,1.0,67.0,64.0,171.0,,,16.0,3.0,14.0,764
2023-03,Região de Saúde LVT,Instituto de Oftalmologia Gama Pinto,"38.7218793, -9.144249",28.0,4.0,25.0,,1.0,,12.0,22.0,7.0,,,4.0,1.0,10.0,114
2023-03,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.","38.7643827, -9.1663422",6.0,,4.0,59.0,28.0,5.0,103.0,81.0,63.0,,,149.0,7.0,79.0,584
2023-03,Serviços Centrais,Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências,"38.7653399, -9.1611815",,,,2.0,,,,42.0,3.0,,,73.0,8.0,42.0,170
2023-03,Região de Saúde do Centro,"Unidade Local de Saúde Guarda, E.P.E.","41.7056054, -8.8252713",206.0,111.0,806.0,12.0,16.0,1.0,151.0,245.0,639.0,,,48.0,12.0,25.0,2272
2023-03,Região de Saúde do Centro,"Unidade Local de Saúde Castelo Branco, E.P.E.","38.014123, -7.8721227",146.0,62.0,545.0,8.0,9.0,2.0,107.0,183.0,344.0,,,33.0,10.0,9.0,1458
2023-04,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",603.0,406.0,1504.0,11.0,30.0,3.0,363.0,423.0,1121.0,,,75.0,12.0,43.0,4594
2023-04,Região de Saúde Norte,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",354.0,233.0,1173.0,12.0,15.0,2.0,232.0,265.0,729.0,,,56.0,17.0,9.0,3097
2023-04,Região de Saúde Norte,"Centro Hospitalar do Tâmega e Sousa, E.P.E.","39.478072, -8.5404429",362.0,188.0,887.0,5.0,7.0,,178.0,244.0,689.0,,,65.0,10.0,17.0,2652
2023-04,Região de Saúde LVT,Centro Hospitalar Psiquiátrico de Lisboa,"41.2494561, -8.264901",52.0,41.0,159.0,35.0,6.0,,36.0,49.0,143.0,,,34.0,5.0,14.0,574
2023-04,Região de Saúde Norte,"Centro Hospitalar Universitário de Santo António, E.P.E.","41.1472498, -8.6172617",861.0,529.0,1814.0,40.0,39.0,7.0,327.0,444.0,1124.0,,,122.0,19.0,41.0,5367
2023-04,Região de Saúde do Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"41.4387173, -8.3086907",9.0,,44.0,,1.0,,14.0,24.0,31.0,,,10.0,1.0,4.0,138
2023-04,Região de Saúde Norte,"Hospital de Braga, E.P.E.",,558.0,324.0,1225.0,,18.0,3.0,186.0,271.0,867.0,,,100.0,5.0,10.0,3567
2023-04,Região de Saúde do Alentejo,"Hospital do Espírito Santo de Évora, E.P.E.","38.5684861, -7.9032848",209.0,114.0,625.0,,6.0,2.0,165.0,171.0,425.0,,,51.0,11.0,30.0,1809
2023-04,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.","38.7582532, -9.1502867",,,,,9.0,,2.0,65.0,5.0,,,228.0,,30.0,339
2023-04,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.","38.7643827, -9.1663422",6.0,,4.0,59.0,28.0,5.0,103.0,83.0,62.0,,,147.0,7.0,80.0,584
2023-04,Região de Saúde LVT,"Instituto Português de Oncologia de Lisboa Francisco Gentil, E.P.E.","40.2162514, -8.4103814",269.0,120.0,640.0,11.0,23.0,2.0,211.0,251.0,445.0,,,96.0,10.0,32.0,2110
2023-04,Serviços Centrais,Secretaria Geral do Ministério da Saúde,"38.7362218, -9.1463126",,,,,,,,14.0,14.0,,,24.0,1.0,7.0,60
2023-04,Região de Saúde do Centro,"Unidade Local de Saúde Guarda, E.P.E.","41.7056054, -8.8252713",206.0,111.0,810.0,12.0,16.0,2.0,152.0,243.0,640.0,,,48.0,12.0,25.0,2277
2023-05,Serviços Centrais,Ação Governativa,"38.7362218, -9.1463126",,,,,,,,7.0,6.0,,,,1.0,27.0,41
2023-05,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P.","38.7569402, -9.1494097",1.0,,4.0,,,,1.0,29.0,7.0,,,137.0,4.0,23.0,206
2023-05,Região de Saúde do Alentejo,"Administração Regional de Saúde do Alentejo, I.P.","38.565715, -7.91162",110.0,43.0,257.0,14.0,1.0,,50.0,180.0,31.0,,,71.0,8.0,10.0,775
2023-05,Região de Saúde Norte,"Administração Regional de Saúde do Norte, I.P.","41.157454, -8.604431",2127.0,840.0,3358.0,143.0,4.0,,249.0,2240.0,496.0,,,477.0,27.0,35.0,9996
2023-05,Região de Saúde do Centro,"Centro Hospitalar de Leiria, E.P.E.","39.7414812, -8.7982706",278.0,151.0,945.0,14.0,11.0,3.0,164.0,178.0,569.0,,,48.0,10.0,7.0,2378
2023-05,Região de Saúde Norte,"Centro Hospitalar de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",358.0,219.0,1185.0,13.0,15.0,2.0,233.0,265.0,729.0,,,56.0,17.0,9.0,3101
2023-05,Região de Saúde LVT,"Centro Hospitalar do Oeste, E.P.E.","40.2191523, -8.4098211",161.0,94.0,676.0,3.0,11.0,1.0,150.0,222.0,461.0,,,32.0,8.0,22.0,1841
2023-05,Região de Saúde Norte,"Centro Hospitalar do Tâmega e Sousa, E.P.E.","39.478072, -8.5404429",360.0,182.0,862.0,5.0,7.0,,177.0,242.0,675.0,,,66.0,10.0,17.0,2603
2023-05,Região de Saúde Norte,"Centro Hospitalar Universitário de S. João, E.P.E.","37.0238973, -7.9281554",1041.0,601.0,2566.0,15.0,45.0,6.0,398.0,427.0,1382.0,,,159.0,23.0,44.0,6707
2023-05,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro - Rovisco Pais,"40.297919, -8.7707806",13.0,14.0,73.0,,3.0,,29.0,20.0,87.0,,,14.0,2.0,3.0,258
2023-05,Serviços Centrais,Direção-Geral da Saúde,"40.3470015, -8.5933462",9.0,,10.0,1.0,1.0,,1.0,20.0,10.0,,,46.0,1.0,12.0,111
2023-05,Região de Saúde LVT,"Hospital de Loures, E.P.E.","41.1764649, -8.6649823",284.0,164.0,497.0,7.0,8.0,2.0,99.0,242.0,422.0,,,59.0,4.0,35.0,1823
2023-05,Região de Saúde LVT,"Hospital Garcia de Orta, E.P.E.","38.6658713, -9.1822554",450.0,224.0,1056.0,3.0,13.0,3.0,240.0,262.0,689.0,,,78.0,8.0,32.0,3058
2023-05,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.","38.7313954, -9.1447467",25.0,,186.0,,,,,92.0,8.0,,,93.0,10.0,969.0,1383
2023-05,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.","38.7643827, -9.1663422",6.0,,4.0,59.0,28.0,5.0,102.0,83.0,62.0,,,147.0,7.0,80.0,583
2023-05,Região de Saúde Norte,"Unidade Local de Saúde Matosinhos, E.P.E.","39.8212263, -7.4981271",500.0,238.0,1014.0,6.0,15.0,2.0,172.0,325.0,474.0,,,58.0,10.0,32.0,2846
2023-05,Região de Saúde Norte,"Unidade Local de Saúde Alto Minho, E.P.E.","40.5309916, -7.2734793",475.0,194.0,1065.0,20.0,14.0,2.0,136.0,393.0,621.0,,,76.0,16.0,13.0,3025
2023-05,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, E.P.E.","39.3003425, -7.4263845",154.0,39.0,610.0,1.0,9.0,1.0,132.0,256.0,410.0,,,40.0,9.0,25.0,1686
2023-06,Região de Saúde do Centro,"Administração Regional de Saúde do Centro, I.P.","40.203782, -8.419176",1018.0,392.0,1412.0,66.0,9.0,,149.0,1056.0,299.0,,,220.0,18.0,20.0,4659
2023-06,Região de Saúde do Centro,"Centro Hospitalar de Leiria, E.P.E.","39.7414812, -8.7982706",279.0,147.0,950.0,14.0,11.0,3.0,163.0,174.0,567.0,,,48.0,10.0,7.0,2373
2023-06,Região de Saúde LVT,"Centro Hospitalar de Setúbal, E.P.E.","38.5283754, -8.8818638",263.0,145.0,866.0,3.0,9.0,2.0,168.0,230.0,729.0,,,44.0,7.0,25.0,2491
2023-06,Região de Saúde LVT,"Centro Hospitalar do Médio Tejo, E.P.E.","39.4054629, -9.1258493",175.0,89.0,845.0,9.0,17.0,2.0,188.0,192.0,632.0,,,46.0,10.0,28.0,2233
2023-06,Região de Saúde Norte,"Hospital de Braga, E.P.E.",,596.0,291.0,1232.0,,23.0,3.0,187.0,274.0,855.0,,,96.0,5.0,10.0,3572
2023-06,Região de Saúde LVT,"Hospital de Vila Franca de Xira, E.P.E.",,218.0,96.0,464.0,2.0,5.0,1.0,112.0,137.0,326.0,,,62.0,2.0,7.0,1432
2023-06,Serviços Centrais,Secretaria Geral do Ministério da Saúde,"38.7362218, -9.1463126",,,,,,,,14.0,14.0,,,24.0,1.0,7.0,60
2023-06,Região de Saúde Norte,"Unidade Local de Saúde Matosinhos, E.P.E.","39.8212263, -7.4981271",511.0,229.0,1012.0,6.0,15.0,2.0,172.0,326.0,478.0,,,58.0,10.0,33.0,2852
2023-06,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",211.0,112.0,730.0,13.0,10.0,,144.0,274.0,512.0,,,57.0,14.0,14.0,2091
2023-07,Região de Saúde do Algarve,"Administração Regional de Saúde do Algarve, I.P.","37.027122, -7.946842",313.0,71.0,537.0,32.0,3.0,,150.0,418.0,151.0,,,144.0,13.0,11.0,1843
2023-07,Região de Saúde do Centro,"Centro Hospitalar de Leiria, E.P.E.","39.7414812, -8.7982706",279.0,146.0,949.0,14.0,11.0,3.0,165.0,174.0,571.0,,,49.0,11.0,7.0,2379
2023-07,Região de Saúde LVT,"Centro Hospitalar de Setúbal, E.P.E.","38.5283754, -8.8818638",263.0,143.0,864.0,3.0,9.0,2.0,169.0,232.0,726.0,,,44.0,7.0,25.0,2487
2023-07,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, E.P.E.","40.6362453, -8.6543716",314.0,164.0,849.0,10.0,9.0,3.0,132.0,149.0,466.0,,,29.0,4.0,23.0,2152
2023-07,Região de Saúde LVT,"Centro Hospitalar do Médio Tejo, E.P.E.","39.4054629, -9.1258493",174.0,87.0,841.0,9.0,17.0,2.0,188.0,196.0,630.0,,,46.0,10.0,28.0,2228
2023-07,Região de Saúde Norte,"Centro Hospitalar do Tâmega e Sousa, E.P.E.","39.478072, -8.5404429",389.0,166.0,880.0,5.0,7.0,,179.0,246.0,683.0,,,64.0,10.0,17.0,2646
2023-07,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, E.P.E.","40.2804158, -7.4922407",120.0,74.0,473.0,,12.0,2.0,108.0,163.0,345.0,,,61.0,8.0,9.0,1375
2023-07,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.","41.1831056, -8.6010558",915.0,590.0,1999.0,25.0,43.0,5.0,521.0,622.0,1545.0,,,192.0,24.0,68.0,6549
2023-07,Região de Saúde Norte,"Centro Hospitalar Universitário de Santo António, E.P.E.","41.1472498, -8.6172617",887.0,473.0,1804.0,40.0,39.0,7.0,334.0,448.0,1148.0,,,125.0,19.0,38.0,5362
2023-07,Região de Saúde do Centro,Centro Medicina de Reabilitação da Região Centro - Rovisco Pais,"40.297919, -8.7707806",13.0,14.0,73.0,,3.0,,29.0,20.0,87.0,,,14.0,2.0,3.0,258
2023-07,Região de Saúde LVT,"Hospital de Vila Franca de Xira, E.P.E.",,218.0,96.0,456.0,2.0,4.0,1.0,110.0,137.0,323.0,,,62.0,2.0,10.0,1421
