tempo,periodoformat2,regiao,instituicao,localizacao_geografica,urgencias_geral,urgencias_pediatricas,urgencia_obstetricia,urgencia_psiquiatrica,total_urgencias
2026-01,2026/01/01,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE","41.533438, -8.616604",4032.0,714.0,,,4746.0
2026-01,2026/01/01,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, EPE","38.7084, -9.21711",7320.0,1979.0,1090.0,0.0,10389.0
2026-01,2026/01/01,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE","38.821769, -9.176301",4900.0,1850.0,1256.0,0.0,8006.0
2026-01,2026/01/01,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE","41.147283, -8.619536",9609.0,,1351.0,,10960.0
2026-01,2026/01/01,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE","38.7169, -9.13654",10781.0,5280.0,1438.0,458.0,17957.0
2026-01,2026/01/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.039936, -8.731693",7127.0,,,,7127.0
2024-02,2024/02/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.730076, -9.418207",12346.0,7610.0,2642.0,136.0,22734.0
2024-02,2024/02/01,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE","40.2776794433594, -7.0",7475.0,2732.0,615.0,42.0,10864.0
2024-02,2024/02/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309943471486, -7.0",12559.0,2464.0,656.0,,15679.0
2024-02,2024/02/01,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE","39.7418, -8.79444",19580.0,5044.0,1532.0,,26156.0
2024-02,2024/02/01,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE","41.562328338623, -8.3",23139.0,8502.0,1950.0,,33591.0
2024-02,2024/02/01,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE","38.821769, -9.176301",11236.0,4468.0,2733.0,0.0,18437.0
2024-02,2024/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, EPE","38.568838, -7.903064",7158.0,2344.0,,,9502.0
2024-02,2024/02/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, EPE","41.488574, -8.338685",15976.0,5798.0,1538.0,,23312.0
2024-02,2024/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.039936, -8.731693",15420.0,,,,15420.0
2025-02,2025/02/01,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE","40.2776794433594, -7.0",7658.0,3483.0,600.0,70.0,11811.0
2025-02,2025/02/01,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE","40.636332, -8.654388",19008.0,6871.0,1114.0,,26993.0
2025-02,2025/02/01,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE","41.533438, -8.616604",8139.0,1567.0,,,9706.0
2025-02,2025/02/01,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE","40.6509, -7.91039",21157.0,5306.0,2194.0,,28657.0
2025-02,2025/02/01,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE","40.9295, -8.54567",21602.0,3747.0,972.0,,26321.0
2025-02,2025/02/01,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE","41.1254463195801, -8.0",20892.0,5969.0,1172.0,,28033.0
2025-02,2025/02/01,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE","40.130297609, -8.8606",7586.0,3077.0,,,10663.0
2025-02,2025/02/01,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE","39.605565, -8.404399",18899.0,5223.0,556.0,,24678.0
2026-02,2026/02/01,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE","38.7436332060551, -9.0",22396.0,7550.0,2656.0,,32602.0
2026-02,2026/02/01,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE","38.821769, -9.176301",9665.0,3862.0,2313.0,0.0,15840.0
2026-02,2026/02/01,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, EPE","38.7500648498535, -9.0",17935.0,6438.0,2261.0,,26634.0
2026-02,2026/02/01,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE","41.147283, -8.619536",18622.0,,2530.0,,21152.0
2026-02,2026/02/01,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE","37.024668, -7.928949",39823.0,10845.0,2733.0,0.0,53401.0
2024-03,2024/03/01,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE","40.6509, -7.91039",26677.0,8766.0,3395.0,,38838.0
2024-03,2024/03/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.181859, -8.663374",19628.0,,1995.0,,21623.0
2024-03,2024/03/01,Região de Saúde LVT,"Unidade Local de Saúde do Estuário do Tejo, EPE","38.977344, -8.984882",19490.0,12751.0,2074.0,,34315.0
2024-03,2024/03/01,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE","39.605565, -8.404399",27261.0,6924.0,926.0,,35111.0
2025-03,2025/03/01,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE","39.7418, -8.79444",28757.0,6559.0,1660.0,,36976.0
2025-03,2025/03/01,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, EPE","40.217426, -8.410075",43551.0,13447.0,5129.0,,62127.0
