tempo,regiao,entidade,localizacao_geografica,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,ano,mes
2017-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",56.81083,129085,79.24601,180062,2017,9
2017-09-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",63.27908,113753,85.43702,153585,2017,9
2017-09-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",47.49132,95648,69.19082,139351,2017,9
2017-09-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",67.56758,117023,88.04173,152483,2017,9
2017-09-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",66.77818,99406,90.16526,134220,2017,9
2017-09-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",70.09306,74565,89.99248,95734,2017,9
2017-09-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",67.37342,83126,89.41166,110317,2017,9
2017-09-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",61.94965,103630,83.80151,140184,2017,9
2017-10-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",54.5218,87990,78.11569,126067,2017,10
2017-10-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",67.52482,258774,83.43597,319750,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",52.71702,91182,73.46168,127063,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",52.54547,129048,73.3433,180126,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",56.11179,200993,76.064,272462,2017,10
2017-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",58.7468,133676,79.52238,180950,2017,10
2017-10-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",73.25921,179088,90.18114,220455,2017,10
2017-10-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",73.33039,78157,91.15611,97156,2017,10
2017-10-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",70.79194,129482,89.6941,164055,2017,10
2017-10-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",71.05658,108335,89.6729,136718,2017,10
2017-10-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",71.94091,112635,91.23756,142847,2017,10
2017-11-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",70.78577,105669,87.63532,130822,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",54.24878,133535,73.70538,181428,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",67.64193,152772,85.35957,192788,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",66.9069,120502,85.98976,154871,2017,11
2017-11-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",72.85667,65979,89.05919,80652,2017,11
2017-11-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",70.40478,104970,90.58922,135064,2017,11
2017-11-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",73.47355,78253,90.45021,96334,2017,11
2017-11-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",72.61871,120953,89.07955,148370,2017,11
2017-11-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",74.91302,79882,91.34977,97409,2017,11
2017-12-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",58.27622,93531,79.54715,127670,2017,12
2017-12-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",71.97423,107351,87.94451,131171,2017,12
2017-12-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",67.75767,57945,83.52744,71431,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",65.21191,130446,83.82075,167670,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",59.73201,212192,77.56024,275525,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",54.65298,138254,74.07883,187395,2017,12
2017-12-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",74.78598,98455,90.00904,118496,2017,12
2017-12-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",71.68456,156496,87.72811,191521,2017,12
2017-12-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",74.09647,85883,90.68391,105109,2017,12
2017-12-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",72.12911,107551,90.83489,135443,2017,12
2017-12-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",76.28233,186492,90.69275,221722,2017,12
2017-12-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",73.96054,135333,90.20713,165061,2017,12
2017-12-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",73.66928,85933,91.39884,106614,2017,12
2017-12-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",75.85271,121268,91.84102,146829,2017,12
2017-12-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",74.26486,67053,89.51478,80822,2017,12
2017-12-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",75.64536,131896,91.45394,159460,2017,12
2018-01-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",28.34288,32721,84.2707,97288,2018,1
2018-01-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",32.208,9836,89.44628,27316,2018,1
2018-01-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",24.70399,22325,84.92641,76748,2018,1
2018-01-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",26.14244,39845,85.65955,130558,2018,1
2018-01-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",25.27321,33278,85.49893,112579,2018,1
2018-02-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",41.92588,69724,85.83008,142738,2018,2
2018-02-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",41.27149,47598,84.78267,97779,2018,2
2018-02-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",36.43706,26571,81.51338,59442,2018,2
2018-02-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",38.14016,146446,81.63076,313436,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",24.41429,69152,65.46441,185424,2018,2
2018-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",31.32412,70551,75.98089,171131,2018,2
2018-02-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",30.15849,103500,75.82426,260219,2018,2
2018-02-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",37.44702,64935,84.54831,146611,2018,2
2018-02-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",37.7384,69079,85.86483,157173,2018,2
2018-02-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",36.40898,79570,83.45558,182388,2018,2
2018-02-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",39.85862,29489,83.38019,61688,2018,2
2018-03-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",49.82994,57430,85.32173,98335,2018,3
2018-03-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",50.66079,84257,86.25929,143463,2018,3
2018-03-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",34.34907,55730,73.14079,118668,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",32.58899,55691,70.65347,120739,2018,3
2018-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",35.81184,77769,72.50553,157453,2018,3
2018-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",37.75452,129737,76.25519,262038,2018,3
2018-03-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",51.01017,124803,87.6475,214441,2018,3
2018-03-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",46.69971,54082,87.08552,100852,2018,3
2018-04-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",52.6823,201779,84.72394,324502,2018,4
2018-04-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",45.48114,91564,79.65657,160367,2018,4
2018-04-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",40.37953,144335,73.66763,263322,2018,4
2018-04-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",35.32623,100554,66.31968,188775,2018,4
2018-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",43.84233,99156,76.89298,173905,2018,4
2018-04-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",55.07222,88077,88.86263,142118,2018,4
2018-04-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",45.696,69335,80.11942,121566,2018,4
2018-04-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",54.33126,49116,86.0975,77833,2018,4
2018-04-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",49.95089,74755,86.29266,129143,2018,4
2018-04-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",49.17654,57749,82.45368,96827,2018,4
2018-05-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",51.63711,29318,80.00599,45425,2018,5
2018-05-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",44.18689,108162,73.67995,180356,2018,5
2018-05-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",57.15136,153560,83.41583,224130,2018,5
2018-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",44.57337,97186,73.35257,159935,2018,5
2018-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",47.43294,163563,76.98808,265478,2018,5
2018-05-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",41.01397,82338,68.50206,137522,2018,5
2018-05-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",56.96799,98946,85.57866,148639,2018,5
2018-05-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",48.79736,82408,80.83528,136513,2018,5
2018-05-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",61.55525,150582,88.31373,216041,2018,5
2018-05-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",59.35164,53680,86.41038,78153,2018,5
2018-05-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",58.00776,67126,87.85593,101666,2018,5
2018-06-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",44.60059,76742,71.72057,123406,2018,6
2018-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",47.50313,103801,73.72571,161101,2018,6
2018-06-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",61.15202,112110,87.20722,159877,2018,6
2018-06-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",62.36819,95167,87.7134,133841,2018,6
2018-06-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",61.96717,65956,88.23248,93912,2018,6
2018-07-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",66.53945,110888,87.47915,145784,2018,7
2018-07-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",63.83386,78951,86.28095,106714,2018,7
2018-07-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",64.77524,74658,86.80254,100046,2018,7
2018-07-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",49.92776,123029,74.53797,183672,2018,7
2018-07-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",63.07083,94055,85.8006,127951,2018,7
2018-07-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",66.00579,85494,87.4032,113209,2018,7
2018-07-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",44.26018,126905,67.49429,193523,2018,7
2018-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",48.88196,111860,75.18627,172054,2018,7
2018-07-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",46.8654,116558,71.27716,177272,2018,7
2018-07-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",45.74444,118017,70.19365,181094,2018,7
2018-07-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",66.98251,71116,89.55553,95082,2018,7
2018-07-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",63.51962,110500,86.30218,150133,2018,7
2018-07-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",61.42714,92239,87.36348,131185,2018,7
2018-07-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",65.89785,114684,89.46234,155694,2018,7
2018-07-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",62.25813,136199,85.42226,186874,2018,7
2018-07-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",65.806,103424,89.30296,140353,2018,7
2018-08-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",66.49114,76647,87.05519,100352,2018,8
2018-08-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",65.76771,81354,86.6159,107143,2018,8
2018-08-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",61.23682,52611,81.66771,70164,2018,8
2018-08-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",62.02696,111571,84.30688,151647,2018,8
2018-08-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",52.5513,189243,75.20181,270810,2018,8
2018-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",51.72124,113419,74.49074,163350,2018,8
2018-08-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",68.86112,115885,88.17919,148395,2018,8
2018-08-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",69.47289,73742,89.95525,95483,2018,8
2018-08-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",62.34265,73247,84.06516,98769,2018,8
2018-08-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",66.8621,77435,88.9218,102983,2018,8
2018-08-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",66.19196,77620,89.0999,104483,2018,8
2018-08-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",69.58441,111461,90.34904,144722,2018,8
2018-09-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",61.23789,35074,81.54343,46704,2018,9
2018-09-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",62.60726,167301,83.93215,224286,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",52.26141,187180,74.17,265648,2018,9
2018-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",57.14474,130242,78.83387,179675,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",54.63615,196164,75.87575,272422,2018,9
2018-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",53.70917,122538,76.54843,174646,2018,9
2018-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",53.73678,117381,75.22581,164321,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",50.25741,101526,70.24682,141907,2018,9
2018-09-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",64.25303,75550,84.38111,99217,2018,9
2018-09-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",66.42037,145535,86.014,188467,2018,9
2018-09-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",68.82232,79699,89.19122,103287,2018,9
2018-10-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",69.89591,80583,87.61471,101011,2018,10
2018-10-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",72.07563,120300,88.21207,147233,2018,10
2018-10-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",71.74114,93153,88.09359,114386,2018,10
2018-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",55.99327,128079,77.00358,176138,2018,10
2018-10-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",54.20694,194720,74.52257,267697,2018,10
2018-10-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",73.62681,117998,90.91567,145706,2018,10
2018-10-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",71.37833,109201,88.91685,136033,2018,10
2018-10-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",71.01234,82184,89.50161,103582,2018,10
2018-10-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",69.18746,133071,87.97249,169201,2018,10
2018-10-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",66.30785,78045,84.69172,99683,2018,10
2018-10-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",66.42474,102411,85.29603,131506,2018,10
2018-11-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",71.4938,82358,87.9718,101340,2018,11
2018-11-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",57.17674,94504,77.10002,127434,2018,11
2018-11-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",70.22702,271570,85.15269,329288,2018,11
2018-11-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",58.08371,209009,76.59383,275616,2018,11
2018-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",61.59235,212756,79.74791,275470,2018,11
2018-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",57.47309,125654,76.19459,166585,2018,11
2018-11-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",75.00739,203117,91.27203,247161,2018,11
2018-11-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",70.1209,153813,86.64579,190061,2018,11
2018-11-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",75.03265,184395,89.88659,220899,2018,11
2018-12-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",67.8668,58453,83.00572,71492,2018,12
2018-12-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",78.96317,24203,91.69685,28106,2018,12
2018-12-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",58.76779,128571,76.57214,167523,2018,12
2018-12-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",56.36712,97191,74.5356,128518,2018,12
2018-12-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",69.75811,157428,85.21382,192308,2018,12
2018-12-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",57.40246,206208,75.48214,271156,2018,12
2018-12-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",74.32086,124645,88.55836,148523,2018,12
2018-12-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",73.78169,86844,90.33678,106330,2018,12
2018-12-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",72.49117,139979,88.51878,170928,2018,12
2018-12-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",76.32098,132365,91.3309,158397,2018,12
2018-12-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",74.09175,79027,89.83321,95817,2018,12
2018-12-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",71.37816,156770,86.84078,190731,2018,12
2018-12-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",69.44493,107332,85.82594,132650,2018,12
2019-01-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",28.30655,47266,84.71904,141463,2019,1
2019-01-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",20.9461,19890,75.3491,71550,2019,1
2019-01-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",26.52752,32905,83.04432,103009,2019,1
2019-01-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",23.55919,13588,77.69436,44811,2019,1
2019-01-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",25.47262,68826,81.5793,220424,2019,1
2019-01-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",18.98869,43561,72.30531,165872,2019,1
2019-01-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",24.0735,54305,80.48098,181549,2019,1
2019-01-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",16.96262,34752,66.09233,135406,2019,1
2019-01-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",17.27836,62185,69.66305,250718,2019,1
2019-01-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",26.93202,45308,85.48008,143804,2019,1
2019-01-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",25.48344,44358,83.10813,144663,2019,1
